B_ID,geoid10,PERCENTAGE
1428,18097355700,0.00006282
503,18097355700,0.00007928
268,18097355700,0.00022075
1058,18097355700,0.00028616
1052,18097355700,0.00033134
964,18097355700,0.00121781
1478,18097355700,0.00126425
1240,18097355700,0.00183306
993,18097355700,0.00212022
1427,18097355700,0.01794644
697,18097355700,0.99839005
695,18097355700,0.99872277
696,18097355700,0.99913056
697,18097355600,0.00000163
696,18097355600,0.00012248
504,18097355600,0.00038256
503,18097355600,0.00048594
1052,18097355600,0.00095972
695,18097355600,0.00127723
1201,18097355600,0.00138641
1479,18097355600,0.00163299
125,18097355600,0.9982741
1057,18097355600,0.99961218
125,18097355500,0.00069394
313,18097355500,0.0027642
205,18097355500,0.00526113
1055,18097355500,0.99841851
260,18097355500,0.99931784
520,18097355500,1
1214,18097355500,1
1405,18097355400,0.00000065
961,18097355400,0.00065273
313,18097355400,0.00083191
1480,18097355400,0.00113421
1717,18097355400,0.00114557
205,18097355400,0.99438671
1481,18097355400,0.99913827
1054,18097355400,1
1405,18097355300,0.0005652
598,18097355300,0.00086146
1609,18097355300,0.00103766
1717,18097355300,0.99797286
1480,18097355300,0.9988658
1053,18097355100,0.00000083
125,18097355100,0.00015772
1201,18097355100,0.00082361
1405,18097355100,0.00145683
313,18097355100,0.99640385
1479,18097355100,0.99836704
961,18097355100,0.9993472
1512,18097355000,0.00012923
1053,18097355000,0.00079462
1404,18097355000,0.00107714
795,18097355000,0.00113147
964,18097355000,0.00137751
1201,18097355000,0.99778995
1052,18097355000,0.99870895
1478,18097355000,0.99873572
598,18097354900,0.00016442
1113,18097354900,0.00061997
1112,18097354900,0.00102825
1114,18097354900,0.00103619
1610,18097354900,0.00103648
1404,18097354900,0.00140921
1405,18097354900,0.99797731
1053,18097354900,0.99920463
1113,18097354800,0.0006284
1095,18097354800,0.00101891
1512,18097354800,0.00112704
1404,18097354800,0.99751356
795,18097354800,0.99886855
190,18097354700,0.0003609
1095,18097354700,0.00053008
993,18097354700,0.00058675
1403,18097354700,0.0006376
371,18097354700,0.00109723
964,18097354700,0.99740464
1512,18097354700,0.99859742
1512,18097354500,0.00014631
1240,18097354500,0.00054746
1096,18097354500,0.00071196
190,18097354500,0.00089933
993,18097354500,0.997293
371,18097354500,0.99888518
1403,18097354500,0.99936242
371,18097354400,0.0000176
2,18097354400,0.0001579
460,18097354400,0.00036388
190,18097354400,0.00121763
180,18097354400,0.0145309
1428,18097354400,0.05335113
1240,18097354400,0.99761949
1096,18097354400,0.99928803
249,18097354200,0.0002061
1486,18097354200,0.0005434
43,18097354200,0.00064324
248,18097354200,0.00065659
1399,18097354200,0.00076808
1487,18097354200,0.00135285
1428,18097354200,0.94576932
180,18097354200,0.98501771
254,18097354200,0.99823548
460,18097354200,0.99963603
253,18097354200,0.99999994
458,18097354200,1
459,18097354200,1
691,18097353600,0.00000019
762,18097353600,0.00000712
676,18097353600,0.00049984
692,18097353600,0.00086855
761,18097353600,0.00129113
823,18097353600,0.00129284
522,18097353600,0.00529343
793,18097353600,0.99909669
1492,18097353600,0.9992572
1491,18097353600,0.99972997
1489,18097353500,0.00000735
1425,18097353500,0.00006224
1492,18097353500,0.00010565
793,18097353500,0.00087828
762,18097353500,0.0008992
1490,18097353500,0.99709713
823,18097353500,0.9981638
1486,18097353300,0.00000083
823,18097353300,0.00035887
1302,18097353300,0.00067918
198,18097353300,0.00074808
1303,18097353300,0.00117525
1489,18097353300,0.99619943
43,18097353300,0.99731507
1488,18097353300,0.99959225
180,18097352800,0.00002642
204,18097352800,0.00025202
551,18097352800,0.00053652
1092,18097352800,0.00074785
1399,18097352800,0.00102411
552,18097352800,0.00103289
1097,18097352800,0.97829623
180,18097352700,0.00042499
1097,18097352700,0.02163773
190,18097352700,0.99752216
1095,18097352700,0.99780901
2,18097352700,0.99944013
1097,18097352600,0.00000261
2,18097352600,0.00040197
1095,18097352600,0.000642
981,18097352600,0.01383504
204,18097352600,0.02908172
1112,18097352600,0.99759375
1113,18097352600,0.99875167
1114,18097352600,0.99896374
1094,18097352600,0.99969156
1094,18097352500,0.00000033
1608,18097352500,0.00057763
1607,18097352500,0.00058245
768,18097352500,0.00103017
1112,18097352500,0.00137807
1609,18097352500,0.99848344
1610,18097352500,0.99896351
598,18097352500,0.99897415
981,18097352400,0.00001474
1094,18097352400,0.00030812
1093,18097352400,0.01933443
768,18097352400,0.99790096
1607,18097352400,0.99917169
1608,18097352400,0.99931268
824,18097352300,0.00068214
981,18097352300,0.00103963
820,18097352300,0.00206411
1093,18097352300,0.98040301
982,18097352300,0.999803
1097,18097352100,0.00005911
825,18097352100,0.00028426
824,18097352100,0.00055949
551,18097352100,0.00071599
550,18097352100,0.00158313
204,18097352100,0.97066625
981,18097352100,0.98511061
553,18097352100,1
821,18097351900,0.00023511
1092,18097351900,0.00025615
825,18097351900,0.00075753
1715,18097351900,0.00103495
550,18097351900,0.99841684
551,18097351900,0.99874746
552,18097351900,0.99896707
826,18097351700,0.00000049
1200,18097351700,0.00000117
1097,18097351700,0.00000431
821,18097351700,0.00088106
822,18097351700,0.0017735
198,18097351700,0.0022886
1092,18097351700,0.99875007
549,18097351700,0.99890817
737,18097351700,1
762,18097351600,0.00000025
823,18097351600,0.00003846
1300,18097351600,0.00103989
1301,18097351600,0.00116516
1200,18097351600,0.00179176
198,18097351600,0.99656472
1303,18097351600,0.99882293
1302,18097351600,0.99932092
1303,18097351500,0.00000207
1299,18097351500,0.00028018
762,18097351500,0.00033629
247,18097351500,0.00051084
1482,18097351500,0.00163066
1514,18097351500,0.00206018
1200,18097351500,0.99756777
1301,18097351500,0.99883477
1300,18097351500,0.99892875
676,18097351200,0.00001006
793,18097351200,0.00002508
1300,18097351200,0.00003113
1299,18097351200,0.00259767
762,18097351200,0.99865833
247,18097351200,0.99948917
1048,18097351200,0.99968115
193,18097351000,0.00035894
597,18097351000,0.00057361
480,18097351000,0.00059126
976,18097351000,0.00100527
1714,18097351000,0.00138127
1514,18097351000,0.99723142
1482,18097351000,0.99757631
1,18097351000,0.99964533
597,18097350900,0.00000051
1,18097350900,0.0003547
1194,18097350900,0.00058879
1200,18097350900,0.00063929
1514,18097350900,0.0007085
773,18097350900,0.00209351
826,18097350900,0.99815371
822,18097350900,0.99822655
1194,18097350800,0.00000045
1622,18097350800,0.00057193
1218,18097350800,0.00141754
826,18097350800,0.00184571
1715,18097350800,0.99819079
821,18097350800,0.99888382
1622,18097350700,0.00046688
1715,18097350700,0.00077427
1518,18097350700,0.00098945
771,18097350700,0.00106215
1221,18097350700,0.00111455
824,18097350700,0.99852774
825,18097350700,0.99895825
824,18097350600,0.0002306
1518,18097350600,0.00083281
182,18097350600,0.0009327
1191,18097350600,0.00099989
770,18097350600,0.00101569
892,18097350600,0.00116441
820,18097350600,0.99758751
1221,18097350600,0.99888549
771,18097350600,0.99893777
1219,18097350600,0.99925159
1220,18097350600,1
1449,18097350500,0.00000022
892,18097350500,0.00113256
1620,18097350500,0.00134634
1194,18097350500,0.00158112
1518,18097350500,0.99817768
1218,18097350500,0.99857804
1622,18097350500,0.99896125
1620,18097350400,0.00000002
766,18097350400,0.00000061
1218,18097350400,0.00000439
1449,18097350400,0.00044305
312,18097350400,0.00087241
1714,18097350400,0.00188781
1126,18097350400,0.00226162
1194,18097350400,0.99782969
773,18097350400,0.9979065
597,18097350400,0.99942584
193,18097350300,0.00018289
1124,18097350300,0.00033891
766,18097350300,0.00086008
1714,18097350300,0.99673086
976,18097350300,0.99899473
480,18097350300,0.99940864
1299,18097350100,0.00000004
289,18097350100,0.00000483
762,18097350100,0.00009883
1491,18097350100,0.00027005
1048,18097350100,0.00031888
178,18097350100,0.00044148
691,18097350100,0.00221187
676,18097350100,0.99780205
761,18097350100,0.99870881
526,18097342600,0.00002917
1716,18097342600,0.00035716
1398,18097342600,0.00040665
186,18097342600,0.00048965
298,18097342600,0.00049544
707,18097342600,0.00109379
706,18097342600,0.0011303
1328,18097342600,0.99881714
1326,18097342600,0.99934929
1402,18097342600,0.99945523
1193,18097342600,0.99945777
1327,18097342600,0.99949639
1051,18097342500,0.00000036
1568,18097342500,0.00006112
186,18097342500,0.00025226
1193,18097342500,0.00026143
214,18097342500,0.00027703
566,18097342500,0.00042061
185,18097342500,0.00053401
526,18097342500,0.00112285
1716,18097342500,0.99964282
882,18097342500,0.99990295
884,18097342500,1
883,18097342500,1
792,18097342500,1
1327,18097342400,0.0000432
1568,18097342400,0.0000464
882,18097342400,0.00009703
968,18097342400,0.00021377
1193,18097342400,0.00028079
1326,18097342400,0.00033258
1328,18097342400,0.00046005
1485,18097342400,0.00055324
298,18097342400,0.00808504
526,18097342400,0.99844644
885,18097342300,0.00000963
526,18097342300,0.00018111
1568,18097342300,0.00019807
173,18097342300,0.8510298
1485,18097342300,0.99882619
968,18097342300,0.99978623
1393,18097342300,1
1005,18097342200,0.00000442
189,18097342200,0.00027973
864,18097342200,0.00040593
1446,18097342200,0.0006141
1051,18097342200,0.00070098
885,18097342200,0.00482016
173,18097342200,0.14703456
1463,18097342200,0.16196864
1006,18097342200,0.16362094
569,18097342200,0.22738496
1568,18097342200,0.90214058
566,18097342200,0.99957938
1596,18097342200,1
1072,18097342101,0.00000026
1000,18097342101,0.00037709
864,18097342101,0.00175952
189,18097342101,0.27308361
569,18097342101,0.77261503
1006,18097342101,0.83637779
1463,18097342101,0.83778445
1006,18097342000,0.00000119
1544,18097342000,0.00002602
1645,18097342000,0.00008336
1659,18097342000,0.00028992
1689,18097342000,0.00038571
1072,18097342000,0.00070754
290,18097342000,0.00097736
255,18097342000,0.01735357
1009,18097342000,0.57050106
1000,18097342000,0.99936196
1594,18097342000,0.99999983
1595,18097342000,1
1435,18097342000,1
216,18097341904,0.00051537
215,18097341904,0.00057388
999,18097341904,0.00071351
1446,18097341904,0.00525597
1213,18097341904,0.02002275
1132,18097341904,0.94720314
523,18097341903,0.00001624
216,18097341903,0.00032196
864,18097341903,0.0100531
217,18097341903,0.01574976
1132,18097341903,0.052487
1213,18097341903,0.97997713
1446,18097341903,0.99412998
1051,18097341903,0.99878443
215,18097341903,0.99942618
1117,18097341902,0.00000018
1072,18097341902,0.0003697
1001,18097341902,0.00046162
1004,18097341902,0.0007085
523,18097341902,0.00119123
217,18097341902,0.98425005
864,18097341902,0.98778151
881,18097341902,0.99999998
999,18097341700,0.00000043
1398,18097341700,0.0001532
1132,18097341700,0.00030983
1051,18097341700,0.00051424
583,18097341700,0.00099899
584,18097341700,0.00101712
581,18097341700,0.00137142
246,18097341700,0.99885653
186,18097341700,0.99905317
185,18097341700,0.999466
214,18097341700,0.99972296
199,18097341700,1
583,18097341600,0.00000231
246,18097341600,0.00038237
522,18097341600,0.00096085
582,18097341600,0.00111976
585,18097341600,0.00210891
525,18097341600,0.99823485
708,18097341600,0.99855741
242,18097341600,0.99893986
772,18097341200,0.00000089
692,18097341200,0.00011929
582,18097341200,0.00092796
1713,18097341200,0.002159
522,18097341200,0.99371268
585,18097341200,0.99788871
586,18097341200,0.99999108
585,18097341100,0.00000247
586,18097341100,0.00000889
790,18097341100,0.00003926
581,18097341100,0.00024057
772,18097341100,0.00100448
694,18097341100,0.00201279
582,18097341100,0.99795231
584,18097341100,0.99877969
583,18097341100,0.99899873
724,18097341000,0.0000009
584,18097341000,0.00020318
790,18097341000,0.00030842
277,18097341000,0.00035602
999,18097341000,0.00040787
974,18097341000,0.00134046
581,18097341000,0.99838799
596,18097341000,0.99995543
865,18097340902,0.00018046
523,18097340902,0.00022291
282,18097340902,0.00047608
1015,18097340902,0.00082154
724,18097340902,0.00103635
999,18097340902,0.99887824
216,18097340902,0.99916262
277,18097340902,0.99964393
995,18097340902,0.99991358
1016,18097340902,1
282,18097340901,0.00001807
287,18097340901,0.00019205
261,18097340901,0.00024989
1117,18097340901,0.00036868
847,18097340901,0.00065859
523,18097340901,0.99856961
865,18097340901,0.99981953
1209,18097340800,0.00000127
596,18097340800,0.00004459
1015,18097340800,0.00017322
1010,18097340800,0.00055417
724,18097340800,0.00121559
974,18097340800,0.99814161
595,18097340800,0.999479
1010,18097340700,0.00023999
974,18097340700,0.00051795
595,18097340700,0.00052096
1069,18097340700,0.00070188
690,18097340700,0.00104752
962,18097340700,0.00109
694,18097340700,0.9974482
867,18097340700,0.99948185
790,18097340700,0.99965231
1069,18097340600,0.00000036
867,18097340600,0.00051819
691,18097340600,0.00053499
694,18097340600,0.00053906
1259,18097340600,0.00054347
1713,18097340600,0.99784097
772,18097340600,0.99899454
692,18097340600,0.99901216
693,18097340600,0.99999997
866,18097340600,0.99999999
1565,18097340500,0.00000004
1068,18097340500,0.0000001
689,18097340500,0.00043538
1258,18097340500,0.00045605
962,18097340500,0.00054429
289,18097340500,0.00060014
676,18097340500,0.00120402
691,18097340500,0.99725295
1069,18097340500,0.99929774
1259,18097340500,0.99945653
177,18097340500,1
1068,18097340400,0.00000001
1010,18097340400,0.00023895
1565,18097340400,0.00031184
1012,18097340400,0.00059385
962,18097340400,0.99836577
690,18097340400,0.99895242
689,18097340400,0.99956462
1580,18097340300,0.00000048
1528,18097340300,0.0002758
1196,18097340300,0.00035308
1251,18097340300,0.00035982
1565,18097340300,0.00036031
1209,18097340300,0.00038406
1010,18097340300,0.99873703
1012,18097340300,0.99940611
274,18097340300,1
272,18097340300,1
1011,18097340300,1
995,18097340202,0.00008644
1010,18097340202,0.00022987
1251,18097340202,0.00105593
282,18097340202,0.0040121
724,18097340202,0.99774717
1015,18097340202,0.99900524
1209,18097340202,0.99961468
1528,18097340202,0.99972335
1578,18097340201,0.00000065
1579,18097340201,0.00023799
282,18097340201,0.00041774
23,18097340201,0.00073599
1245,18097340201,0.00101792
1580,18097340201,0.00113739
1251,18097340201,0.99858423
1196,18097340201,0.99964693
287,18097340114,0.00000242
1445,18097340114,0.00001965
1704,18097340114,0.00007736
1396,18097340114,0.00008843
1685,18097340114,0.00022728
1698,18097340114,0.00042925
1433,18097340114,0.99673013
291,18097340114,0.99837731
1319,18097340114,0.99995736
1698,18097340113,0.00000045
1686,18097340113,0.00054555
291,18097340113,0.00156109
1434,18097340113,0.99876886
1250,18097340113,0.99921912
258,18097340113,0.99951464
1433,18097340112,0.0000341
1445,18097340112,0.00017734
1241,18097340112,0.00073644
994,18097340112,0.00089206
261,18097340112,0.93740177
847,18097340112,0.99919647
1396,18097340112,0.99970911
723,18097340112,0.99999994
1319,18097340111,0.00004265
1433,18097340111,0.00004637
291,18097340111,0.00006159
1396,18097340111,0.00020244
1250,18097340111,0.0004156
261,18097340111,0.06234842
1117,18097340111,0.9991376
287,18097340111,0.9998055
1445,18097340110,0.00004284
471,18097340110,0.00012071
1320,18097340110,0.00036526
1563,18097340110,0.00129072
1241,18097340110,0.95259467
1242,18097340110,0.99834413
1243,18097340110,0.99857822
1432,18097340110,0.99902004
847,18097340109,0.00002916
1432,18097340109,0.00097996
1242,18097340109,0.00106551
1243,18097340109,0.0014218
1241,18097340109,0.0382305
994,18097340109,0.99851434
1563,18097340108,0.00000045
1528,18097340108,0.00000086
847,18097340108,0.00011575
1242,18097340108,0.00059038
994,18097340108,0.0005936
1578,18097340108,0.00071144
282,18097340108,0.99507599
1245,18097340108,0.99898209
23,18097340108,0.99926401
217,18097340102,0.0000002
1250,18097340102,0.00000026
290,18097340102,0.00010271
1078,18097340102,0.00042302
1117,18097340102,0.00049357
1072,18097340102,0.9989225
1004,18097340102,0.99929148
1001,18097340102,0.99953836
1464,18097340102,0.99999998
1686,18097340101,0.00000047
1645,18097340101,0.00003047
1250,18097340101,0.00036502
1680,18097340101,0.00042297
258,18097340101,0.00048536
1434,18097340101,0.00123112
290,18097340101,0.99891992
1078,18097340101,0.99957698
1071,18097340101,1
181,18097331000,0.00000022
681,18097331000,0.00026678
1191,18097331000,0.00058344
222,18097331000,0.0016934
21,18097331000,0.99802764
972,18097331000,0.99806198
798,18097331000,0.99907436
20,18097331000,0.99999998
22,18097331000,1
222,18097330900,0.00000045
218,18097330900,0.00065009
21,18097330900,0.00084008
798,18097330900,0.00092562
455,18097330900,0.00096317
687,18097330900,0.99844137
763,18097330900,0.99897769
686,18097330900,0.99946846
688,18097330900,0.99999999
683,18097330806,0.00015935
31,18097330806,0.00085981
1070,18097330806,0.0013905
1131,18097330806,0.99862174
725,18097330806,0.9991712
1182,18097330806,0.99999997
455,18097330805,0.00000051
1131,18097330805,0.00012293
687,18097330805,0.0005293
686,18097330805,0.00053157
31,18097330805,0.00081485
223,18097330805,0.00145365
977,18097330805,0.00275483
1070,18097330805,0.99860951
1516,18097330805,0.99926101
683,18097330805,0.99929486
31,18097330804,0.00000049
725,18097330804,0.00082792
132,18097330804,0.00116311
1076,18097330804,0.9986329
476,18097330804,0.99886913
725,18097330803,0.00000086
1131,18097330803,0.00039996
1076,18097330803,0.00101532
476,18097330803,0.00113089
1462,18097330803,0.99782544
485,18097330803,0.99864044
475,18097330803,0.99999998
250,18097330700,0.00012764
799,18097330700,0.00017406
486,18097330700,0.00022854
183,18097330700,0.00025998
223,18097330700,0.00050439
31,18097330700,0.99832488
132,18097330700,0.99854243
118,18097330700,0.99913326
167,18097330700,0.99962013
1288,18097330700,0.99999998
191,18097330600,0.00000016
455,18097330600,0.00000439
250,18097330600,0.00033344
219,18097330600,0.00100631
977,18097330600,0.99724517
223,18097330600,0.99804195
799,18097330600,0.99926688
251,18097330600,1
985,18097330600,1
101,18097330500,0.0000004
682,18097330500,0.0000403
1130,18097330500,0.00012119
181,18097330500,0.00029765
191,18097330500,0.00115681
220,18097330500,0.99793518
222,18097330500,0.99830617
219,18097330500,0.99899371
455,18097330500,0.99903194
218,18097330500,0.99934989
241,18097330500,0.99999997
1454,18097330401,0.00000003
1623,18097330401,0.00000029
191,18097330401,0.00000062
250,18097330401,0.00001121
1199,18097330401,0.00017955
973,18097330401,0.0005462
1039,18097330401,0.00104613
101,18097330401,0.002247
682,18097330401,0.99410032
868,18097330401,0.99893679
221,18097330401,0.99999999
484,18097330209,0.00008129
1452,18097330209,0.00015199
1077,18097330209,0.00042301
1545,18097330209,0.00070056
1079,18097330209,0.00105802
486,18097330209,0.02996277
225,18097330209,0.99868454
1186,18097330209,0.99932228
1019,18097330209,0.99956017
1013,18097330209,0.99987572
44,18097330209,0.99997752
1452,18097330208,0.00007838
1552,18097330208,0.00068289
1545,18097330208,0.99874246
1077,18097330208,0.99915526
1552,18097330206,0.00015253
1075,18097330206,0.00019312
1322,18097330206,0.00049162
1545,18097330206,0.00055694
1079,18097330206,0.99867699
1237,18097330206,0.9994289
286,18097330206,1
846,18097330204,0.00000202
44,18097330204,0.00002247
1552,18097330204,0.00014155
791,18097330204,0.00021569
118,18097330204,0.00025513
183,18097330204,0.0003831
1077,18097330204,0.00042175
486,18097330204,0.96865414
484,18097330204,0.99943151
1452,18097330204,0.99965422
52,18097330203,0.00000789
1365,18097330203,0.0003154
846,18097330203,0.00388798
482,18097330203,0.26948554
1552,18097330203,0.99902303
1322,18097330203,0.99904595
1075,18097330203,0.9998069
132,18097330202,0.00029445
1076,18097330202,0.00035181
485,18097330202,0.00046028
1186,18097330202,0.00046586
118,18097330202,0.00061156
486,18097330202,0.00064892
36,18097330202,0.9989375
516,18097330202,0.9989417
1244,18097330202,0.99899271
224,18097330202,0.99925902
1239,18097330202,0.99973814
1289,18097330202,0.99999996
35,18097330202,1
285,18097330109,0.00000595
243,18097330109,0.00024021
332,18097330109,0.00034421
196,18097330109,0.00059949
483,18097330109,0.00085729
1203,18097330109,0.99870369
567,18097330109,0.99954327
1111,18097330109,1
285,18097330108,0.00000243
1365,18097330108,0.00002484
1341,18097330108,0.00018161
332,18097330108,0.00019469
1203,18097330108,0.00045158
567,18097330108,0.00045673
1476,18097330108,0.00052683
482,18097330108,0.73051445
846,18097330108,0.99581688
483,18097330107,0.00000129
1039,18097330107,0.00013807
846,18097330107,0.00029313
868,18097330107,0.00031243
1073,18097330107,0.00051274
1203,18097330107,0.00084475
791,18097330107,0.96339465
285,18097330107,0.99999163
1041,18097330107,1
1394,18097330107,1
1548,18097330106,0.00000009
196,18097330106,0.00027921
1461,18097330106,0.00060403
1040,18097330106,0.99815107
1073,18097330106,0.99902047
483,18097330106,0.99914145
243,18097330106,0.9997598
245,18097330106,0.99986424
1550,18097330105,0.00000043
245,18097330105,0.00013578
196,18097330105,0.00021734
1623,18097330105,0.00027878
1624,18097330105,0.00035792
1073,18097330105,0.00046676
1236,18097330105,0.00048623
1018,18097330105,0.00058834
1040,18097330105,0.00184893
1461,18097330105,0.97367765
1548,18097330105,0.99144576
1039,18097330105,0.99881579
332,18097330103,0.00005313
727,18097330103,0.00010735
1460,18097330103,0.00013635
1550,18097330103,0.00019157
1340,18097330103,0.00057892
273,18097330103,0.00731744
1461,18097330103,0.0257182
1038,18097330103,0.91939116
1018,18097330103,0.98968534
196,18097330103,0.99890395
481,18097330103,1
187,18097330103,1
170,18097330103,1
1621,18097322700,0.00032037
181,18097322700,0.00082383
182,18097322700,0.00082717
1191,18097322700,0.99841609
770,18097322700,0.99898429
681,18097322700,0.99973323
679,18097322600,0.00000075
181,18097322600,0.00023766
284,18097322600,0.00028189
1130,18097322600,0.00028502
1496,18097322600,0.00033549
1449,18097322600,0.000427
1042,18097322600,0.00108659
892,18097322600,0.997703
182,18097322600,0.99824014
1620,18097322600,0.99865365
1621,18097322600,0.9996796
1625,18097322600,1
1129,18097322500,0.00000127
680,18097322500,0.00029672
1126,18097322500,0.0004205
1511,18097322500,0.00052874
1127,18097322500,0.00053158
679,18097322500,0.00281857
1042,18097322500,0.9989134
1449,18097322500,0.99912975
783,18097322400,0.00000098
1129,18097322400,0.00052282
1128,18097322400,0.00052946
780,18097322400,0.00146564
679,18097322400,0.99685129
1450,18097322400,0.9991873
1451,18097322400,0.99999997
1197,18097322300,0.00052945
784,18097322300,0.00099951
783,18097322300,0.00184884
1129,18097322300,0.99707359
1401,18097322300,0.99895486
1128,18097322300,0.99947056
1197,18097322200,0.00000055
312,18097322200,0.00018565
1122,18097322200,0.00054448
1401,18097322200,0.0010451
1129,18097322200,0.00240239
1127,18097322200,0.9973789
680,18097322200,0.99912252
1122,18097322100,0.00000072
680,18097322100,0.00058072
766,18097322100,0.00070409
1127,18097322100,0.00208943
1126,18097322100,0.99731791
312,18097322100,0.99894195
1511,18097322100,0.99947122
178,18097322000,0.00005969
1121,18097322000,0.00018069
1513,18097322000,0.00037614
1122,18097322000,0.00135143
1123,18097322000,0.00282267
766,18097322000,0.99841347
1124,18097322000,0.99915865
1125,18097322000,0.99922002
766,18097321900,0.00002178
1513,18097321900,0.00086252
784,18097321900,0.00099645
794,18097321900,0.00168793
1123,18097321900,0.99717729
1122,18097321900,0.99810336
1197,18097321900,0.99947001
1121,18097321900,0.99981937
1513,18097321800,0.00072615
734,18097321800,0.00095393
735,18097321800,0.00128895
783,18097321800,0.99762644
784,18097321800,0.99800399
794,18097321800,0.99820906
1118,18097321800,0.99974418
796,18097321700,0.00000046
373,18097321700,0.00015094
1118,18097321700,0.00025578
783,18097321700,0.00052377
734,18097321700,0.00052417
374,18097321700,0.001027
736,18097321700,0.00107509
677,18097321700,0.00120175
780,18097321700,0.99765251
678,18097321700,0.99961461
781,18097321700,0.99999998
782,18097321700,1
679,18097321600,0.00032945
1450,18097321600,0.00081264
373,18097321600,0.00081769
780,18097321600,0.00088186
101,18097321600,0.00100646
220,18097321600,0.00206481
181,18097321600,0.99864066
1130,18097321600,0.99959377
1496,18097321600,0.99966454
284,18097321600,0.99971808
510,18097321400,0.00000023
678,18097321400,0.0003854
677,18097321400,0.00042832
973,18097321400,0.00051787
508,18097321400,0.00103951
682,18097321400,0.00218183
101,18097321400,0.99674613
374,18097321400,0.99897294
373,18097321400,0.99903138
1454,18097321400,0.99999998
726,18097321300,0.00019346
796,18097321300,0.00040836
510,18097321300,0.00062811
677,18097321300,0.9983699
736,18097321300,0.99892497
794,18097321200,0.00010301
1513,18097321200,0.00030458
731,18097321200,0.00036149
726,18097321200,0.00064412
734,18097321200,0.99852189
735,18097321200,0.99871108
796,18097321200,0.99955387
975,18097321200,0.99977193
105,18097321100,0.00005013
178,18097321100,0.00006872
1564,18097321100,0.00009281
477,18097321100,0.00012701
975,18097321100,0.00019994
730,18097321100,0.00021652
299,18097321100,0.00033821
301,18097321100,0.00053486
300,18097321100,0.00056348
104,18097321100,0.00079252
1513,18097321100,0.9977306
731,18097321100,0.99954171
733,18097321100,0.99980961
732,18097321100,1
769,18097321002,0.00000026
733,18097321002,0.00019042
283,18097321002,0.00046366
1258,18097321002,0.00055888
1564,18097321002,0.00058148
178,18097321002,0.99913853
289,18097321002,0.99939503
730,18097321002,0.99978327
105,18097321002,0.99994989
731,18097321001,0.00000042
275,18097321001,0.00030984
769,18097321001,0.00047851
1109,18097321001,0.00078338
477,18097321001,0.00092572
104,18097321001,0.99918785
1564,18097321001,0.99932571
1109,18097320903,0.00000014
104,18097320903,0.00001963
1457,18097320903,0.0003101
1437,18097320903,0.00122623
548,18097320903,0.00341151
262,18097320903,0.97324026
477,18097320903,0.99870669
760,18097320903,0.99932847
1549,18097320903,1
573,18097320902,0.00000017
547,18097320902,0.00022828
571,18097320902,0.00053064
1256,18097320902,0.00185464
1437,18097320902,0.99870931
1457,18097320902,0.99883033
1547,18097320902,1
1256,18097320901,0.00000101
477,18097320901,0.0002406
760,18097320901,0.00067153
1457,18097320901,0.00085957
1254,18097320901,0.00107808
300,18097320901,0.99893549
980,18097320901,0.99945749
301,18097320901,0.99946514
302,18097320901,1
1253,18097320800,0.00000029
14,18097320800,0.00000052
726,18097320800,0.00005936
1254,18097320800,0.0000674
1045,18097320800,0.0004643
288,18097320800,0.00047711
300,18097320800,0.00050104
980,18097320800,0.00054249
303,18097320800,0.00055682
299,18097320800,0.99898303
1567,18097320800,0.99972813
575,18097320800,0.99973909
975,18097320700,0.0000281
796,18097320700,0.00003729
731,18097320700,0.00009639
15,18097320700,0.00024124
299,18097320700,0.00052301
726,18097320700,0.9987265
726,18097320600,0.00002107
15,18097320600,0.00083919
510,18097320600,0.99891952
509,18097320600,0.99967927
509,18097320500,0.00000028
510,18097320500,0.00045212
1252,18097320500,0.00118299
508,18097320500,0.99873568
507,18097320500,0.99978265
1252,18097320400,0.00000026
507,18097320400,0.00021731
508,18097320400,0.00022479
1238,18097320400,0.00036602
1623,18097320400,0.00115304
682,18097320400,0.00265587
973,18097320400,0.99893595
1199,18097320400,0.99982045
1461,18097320304,0.00000009
457,18097320304,0.00000027
1459,18097320304,0.00015812
1551,18097320304,0.00030743
1252,18097320304,0.00031764
244,18097320304,0.00113604
1550,18097320304,0.00157457
1548,18097320304,0.00855413
1623,18097320304,0.99856789
1236,18097320304,0.9995138
1238,18097320304,0.99963395
197,18097320304,0.999637
1624,18097320304,0.99964209
240,18097320304,0.99999997
1719,18097320303,0.00000005
727,18097320303,0.00024242
457,18097320303,0.00095273
1018,18097320303,0.00972636
1038,18097320303,0.08060874
273,18097320303,0.99268256
1550,18097320303,0.99823344
1460,18097320303,0.99983743
240,18097320301,0
1238,18097320301,0.00000003
15,18097320301,0.00000016
244,18097320301,0.00000028
197,18097320301,0.00024348
509,18097320301,0.00031769
1230,18097320301,0.0011237
1551,18097320301,0.99814143
1252,18097320301,0.99849914
1459,18097320301,0.99984188
648,18097320204,0.00000019
1460,18097320204,0.00002622
197,18097320204,0.00011951
1719,18097320204,0.00017505
288,18097320204,0.00032159
1386,18097320204,0.00050316
382,18097320204,0.00054463
997,18097320204,0.00233236
1458,18097320204,0.00353276
244,18097320204,0.99843196
259,18097320204,0.99896601
1002,18097320204,0.99898389
457,18097320204,0.999047
195,18097320204,1
998,18097320204,1
663,18097320203,0.00000022
288,18097320203,0.00032632
1356,18097320203,0.00051141
